Name,type,price,vintage,alcohol,bottle size,country,region,grapespecies,producer,Text wine,aromas,bottles,cases,fruit,notes,palate,red,single,six,wine
Weingut Robert Weil Rheingau Riesling Trocken,2.0,20.99,2020.0,12.0,75.0,8.0,10.0,7.0,Robert Weil,domaine jlaurens limoux methode ancestrale pleasantly offdry lovely fresh apple sweetness naturally lower alcohol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ocean Thrapshathiri Dafnes Idaia Winery,2.0,14.49,2020.0,12.5,75.0,8.0,10.0,9.0,Idaia Winery,ocean thrapshathiri dafnes idaia winery ocean thrapshathiri dafnes idaia winery bright uplifting wine delicate fruit aromas follow well balanced palate pleasantly crisp finishsold single bottles,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
Vidiano Dafnes Idaia Winery,2.0,14.19,2020.0,13.0,75.0,8.0,10.0,9.0,Idaia Winery,vidiano dafnes idaia winery delicate aromatic characters ripe pear melon hint banana lead refreshing acidity balances rich charming palate impressively aromatic aftertaste quintessential introduction vidiano grapesold single bottles,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0
Papagiannakos Assyrtiko,2.0,11.99,2020.0,13.0,75.0,8.0,10.0,9.0,Domaine Papagiannakos,papagiannakos assyrtiko papagiannakos assyrtiko fresh floral aromas citrus white blossom wild orange lime citrus characters textured mineral palate refreshing saline acidity zesty crisp charcterful white potential agesold cases six bottles,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Alpha Estate Single Vineyard Hedgehog Amyndeo Rose,4.0,17.99,2021.0,13.5,75.0,8.0,10.0,9.0,Alpha Estate,alpha estate single vineyard hedgehog amyndeo rose alpha estate single vineyard hedgehog amyndeo rose pale lively pink coloured rosé aromatic fresh bouquet peach strawberry layered rose petals spice mineral notes crisp creamy fruity palate long finish,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Alpha Estate Single Vineyard Hedgehog Amyndeo Xinomavro,1.0,15.99,2018.0,14.5,75.0,8.0,10.0,9.0,Alpha Estate,blackbook winery sea love pinot blanc blackbook winery sea love pinot blanc textured structured pinot blanc layered notes lemon lime zest floral blossom juicy white peach zippy grapefruit notes deliciously refreshing subtle spice finish,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
Monemvasia Winery Tsimbidi Voltes White,2.0,10.29,2021.0,12.5,75.0,8.0,10.0,9.0,Monemvasia Winery,monemvasia winery tsimbidi voltes red light bodied fresh blend two native varieties offer ample notes ripe red fruits hint sweet spicesold single bottles,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
Monemvasia Winery Tsimbidi Voltes Red,1.0,10.29,2019.0,12.5,75.0,8.0,10.0,9.0,Monemvasia Winery,monemvasia winery tsimbidi monemvasia white dry laconia full rich textured wine lovely freshness sweet notes citrus fruit stone fruit wild flowerssold single bottles,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0
Monemvasia Winery Tsimbidi Monemvasia White Dry Laconia,2.0,12.99,2021.0,13.0,75.0,8.0,10.0,9.0,Monemvasia Winery,sodale merlot lazio famiglia cotarella rich flavourful lots wood vanilla character full body round tannins flavourful finish james suckling,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Papagiannakos Naturally Savatiano,2.0,14.49,2020.0,12.5,75.0,8.0,10.0,9.0,Domaine Papagiannakos,venta la ossa tempranillo ripe fruit lifted floral characters deliciously meaty savouriness nose notes wood smoke liquorice palate plump lifted blackberry fruit clove dark chocolate – complex intense beautiful nuances long finishsold cases six bottles,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Gaia 4-6H Agiorgitiko Rose,4.0,11.99,2021.0,12.0,75.0,8.0,10.0,9.0,Gaia Wines,vina echeverria es pituko viognier curico valley slightly cloudy appearance due natural vinification vibrant aromas peach tropical fruits layered buttery notes balanced refreshing natural acidity,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
Alpha Estate Xinomavro Reserve Vieilles Vignes Single Block Barba Yannis,1.0,21.99,2018.0,13.5,75.0,8.0,10.0,9.0,Alpha Estate,gaia wines wild ferment moschofilero gaia peloponnese gaia wines wild ferment moschofilero gaia peloponnese complex lifted wine characteristic aromas rose jasmine sweet lemon underpinned delicious buttery notes nerve tension perfectly balance aromatic richly flavoured palatesold single bottles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Gaia Wines Wild Ferment Moschofilero by Gaia Peloponnese,2.0,17.49,2019.0,13.0,75.0,8.0,10.0,9.0,Gaia Wines,chateau l’ermite d’auzan gavroche rouge vin de france chateau l’ermite d’auzan gavroche rouge vin de france aromas red bramble fruits woodland herbs palate bright raspberry redcurrant fruit juicy acidity supple tannins new natural organic cuvée great red served lightly chilled,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Akriotou Orivatis Wild Old Vine Savatiano Sterea Ellada,2.0,12.99,2019.0,12.5,75.0,8.0,10.0,9.0,Akriotou,gouffier par gouffier bourgogne aligote gouffier par gouffier bourgogne aligote charmingly crisp refreshing wine vibrant citrus fruit complemented mouthwatering saline note beautifully textured great purity fruit delicate oak spice long cleansing finishsold single bottles,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Papagiannakos Kalogeri Malagouzia,2.0,12.99,2020.0,12.5,75.0,8.0,10.0,9.0,Domaine Papagiannakos,karu merlot deep rubyred colour nose presents aromas red fruits strawberries spice notes light touch oak palate nicely balanced red black fruits sweet spice wellrounded tannins,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
T-Oinos Avgoustiatis,1.0,20.99,2018.0,14.0,75.0,8.0,10.0,9.0,T-Oinos,quinta retiro novo 2004 fullbodied loaded fruit single quinta port concentration depth hot 2005 vintage layers black cherry dark bramble fruits grippy tannins vibrant acidity powerful fullbodied port,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
Papagiannakos Granatus Rose,4.0,13.49,2020.0,12.5,75.0,8.0,10.0,9.0,Domaine Papagiannakos,simpsons roman road chardonnay simpsons roman road chardonnay complex layers tropical citrus fruit subtle butterscotch flint aromas leads palate ripe fruit intensity balanced elegant minerality fresh citrus notes touches cedarsold single bottles,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Alpha Estate Axia Xinomavro Syrah Florina,1.0,13.5,2017.0,14.0,75.0,8.0,10.0,9.0,Alpha Estate,gaia wines clay orange wine santorini assyrtiko gaia wines clay orange wine santorini assyrtiko deep amber colour richly textured warming aromatic orange wine delivers intense notes candied tropical fruit dried fruits layered vanilla honeycomb nuancessold single bottles,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Gaia Wines Clay Orange Wine Santorini Assyrtiko,2.0,27.49,2017.0,13.5,75.0,8.0,10.0,9.0,Gaia Wines,voluta grande pinot grigio voluta grande pinot grigio deliciously fresh zesty pinot grigio selected vineyards veneto,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Akriotou Erimitis White Sterea Ellada,2.0,13.79,2020.0,13.0,75.0,8.0,10.0,9.0,Akriotou,gouffier cuvee aquaviva bourgogne aligote gouffier cuvee aquaviva bourgogne aligote ‘orange’ wine subtle notes green tea candied citrus complemented mineral nuances fresh vibrant richly textured remarkable saline mouthwatering finishsold single bottles,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Monemvasia Estate Monemvasios Red,1.0,15.29,2013.0,13.0,75.0,8.0,10.0,9.0,Monemvasia Winery,moscato dasti cascinetta vietti pale sunshine yellow colour slight frizzante moscato dasti intense aromas peaches rose petals ginger palate delicately sweet sparkling modest acidity good balance good complexity finish fresh apricotssold cases six bottles,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Savatiano Papagiannakos,2.0,11.29,2020.0,12.5,75.0,8.0,10.0,9.0,Domaine Papagiannakos,springfield estate life stone sauvignon blanc intense stony minerally sauvignon lime gooseberry freshly cut green pepper passion fruit notes zippy zesty mouth wateringsold cases six bottles,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
Gaia Monograph Assyrtiko Peloponnese,2.0,12.79,2020.0,12.5,75.0,8.0,10.0,9.0,Gaia Wines,ios winery rematies cyclades ios winery rematies cyclades polished platinum hints red gold intense aromas orange blossom wild herbs lead mouth filling texture layers steely fruit beautiful weight palate long mineral intensity vibrant finishsold single bottles,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0
Ios Winery Rematies Cyclades,2.0,15.99,2020.0,13.0,75.0,8.0,10.0,9.0,Ios Winery,domaine des tourelles vieilles vignes white domaine des tourelles vieilles vignes white golden colour nose natural aromas ripened grapes apple skin mix herbs spices mineral savoury palate wine shows notes dired figs fresh almonds finish,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
T-Oinos Mavro Tinos Greece,1.0,41.99,2016.0,14.0,75.0,8.0,10.0,9.0,T-Oinos,domaine jlaurens blanquette de limoux le moulin nv bonedry blanquette tight finely textured mousse shows great typicity apple blossoms honey nose bright crisp delicately nutty palate,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"Thymiopoulos Estate Xinomavro, Naoussa Greece",1.0,12.79,2019.0,13.0,75.0,8.0,10.0,9.0,Thymiopoulos Estate,monte grande fantastic reputation series great reviews including less 8 tre bicchieri awards,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Domaine Foivos Barcarola Kefalonia,2.0,18.49,2020.0,12.5,75.0,8.0,10.0,9.0,Domaine Foivos,94 points decanter magazine best uk price guaranteed,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
Gaia Agiorgitiko by Gaia Nemea,1.0,13.79,2019.0,13.5,75.0,8.0,10.0,9.0,Gaia Wines,punto malbec vino tinto intense aromas mulberry plum rich smooth palate packed tipe fruit hint spicesold single bottles,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Clos Stegasta Assyrtiko T-Oinos,2.0,49.99,2020.0,13.0,75.0,8.0,10.0,9.0,T-Oinos,adobe reserva chardonnay casablanca valley unoaked sunkissed chardonnay made organically grown grapes,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Domaine Foivos Robola of Kefalonia Robola,2.0,12.69,2021.0,12.5,75.0,8.0,10.0,9.0,Domaine Foivos,pulenta estate x gran malbec pulenta estate x gran malbec intense dark violet colour surprising brightness aromas red fruit cherries combined subtle notes violet purple flowers marking varietal presence delicate toasted aromas given oak sold single bottles,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Gaia Notios White Peloponnisos,2.0,11.59,2020.0,12.5,75.0,8.0,10.0,9.0,Gaia Wines,gaia estate nemea simply stunning serious wine sweet fruits rich velvety texture delivers great depth complexity concentrated black red fruits vanilla black pepper violet enveloped powerful yet smooth tannins rich expressive wine completed long smooth finishsold single bottles,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Gaia Estate Nemea,1.0,29.49,2019.0,15.0,75.0,8.0,10.0,9.0,Gaia Wines,ca del bosco cuvee annamaria clementi rose franciacorta docg supreme balance palate unique shade pink perlage tiniest bubbles franciacorta rosé pinot nero grapes shaped hands knew exactly separate must skins maceration moment caught obtain peerless deep pink hue seven years patient maturation coaxed aromaladen bouquet sublime finessesold single bottles,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Domaine Foivos Nautilus White Aged Under Water Kefalonia,2.0,12.99,2020.0,12.5,75.0,8.0,10.0,9.0,Domaine Foivos,pour le vin faim de loup syrah pays d’oc pour le vin faim de loup syrah pays d’oc enticing aromas juicy cherry plum blackberry palate soft succulent spicy mouthfuls lush ripe berry fruit flavours touch coffee spice note violets finish,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Gaia Wild Ferment Assyrtiko Santorini,2.0,27.99,2021.0,13.5,75.0,8.0,10.0,9.0,Gaia Wines,gaia notios red agiorgitiko peloponnisos light bodied wine refreshing velvety texture intense persistent aromas ripe red fruit soft tannins underlie wellstructured palatesold single bottles,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
Gaia Notios Red Agiorgitiko Peloponnisos,1.0,11.49,2020.0,13.5,75.0,8.0,10.0,9.0,Gaia Wines,domaine tournon mathilda viognier marsanne wine pale gold color freshcrispfruity nose supple fresh palate crisp long finsh reminiscent stone fruits wonderful minerality wine offers complexity depth weight yet leaves palate refreshed ready another sip,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0
Ktima Gerovassiliou Avaton,1.0,19.49,2018.0,13.5,75.0,8.0,10.0,9.0,Ktima Gerovassiliou,la guita manzanilla sherry made palomino grapes mainly miraflores estate one sanlúcars prestigious ageing development carried coastal town sanlúcar de barrameda flor solara grows quickly humid conditions developing flavours fino sherry town’s unique style pale straw gold colour manzanilla delicate fresh demeanour saline minerality finishsold cases six bottles,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Gaia Thalassitis Assyrtiko Santorini White Dry Wine,2.0,23.29,2020.0,13.0,75.0,8.0,10.0,9.0,Gaia Wines,yarra yering agincourt cabernet malbec victoria agincourt consistently exhibits classic cabernet characters cassis dark berry fruits along unique leafy herbaceousness malbec plays part inky robust plum black cherry ample tannins provide beautifully balanced structure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thymiopoulos Malagouzia Assyrtiko,2.0,12.69,2020.0,12.0,75.0,8.0,10.0,9.0,Thymiopoulos Estate,vincent sophie morey santenay les hates silky juicy pinot southern end côte de beaune full bright red berry cherry fruit accessible texture lovely long finishsold single bottles,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
"Monemvasia Winery, Kydonitsa, Laconia",2.0,11.99,2019.0,13.0,75.0,8.0,10.0,9.0,Monemvasia Winery,krohn lbv port lbv port bags flavour length finish eminently reliable port house deep ruby colour upfront aromas black plums spice dried herbs firm evident tannins rich long finish generous plummy characters freshness pure berry fruit characterise krohn lbvsold cases six bottles,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Ktima Gerovassiliou Estate Red Epanomi,1.0,16.99,2019.0,14.0,75.0,8.0,10.0,9.0,Ktima Gerovassiliou,la rose no7 domaine jlaurens cremant de limoux delicate pink colour comes 15 pinot noir permitted area since 2003 finished wine displays pretty red fruit supported nicely soft biscuity frame,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
Akriotou Orivatis Savatiano Sterea Ellada,2.0,11.49,2020.0,12.0,75.0,8.0,10.0,9.0,Akriotou,alcantara luci luci etna sicily aromatic notes flowers golden apple tropical fruit accompanied distinctive mineral overtones typical native carricante grape refreshing crisp lovely spicy finish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ritinitis Nobilis Retsina Gaia Wines,2.0,11.99,2020.0,12.0,75.0,8.0,10.0,9.0,Gaia Wines,sacchetto pinot grigio blush delle venezie delicate pale blush colour wine obtained skins pinot grigio grapes pink colour fresh fruity wine delicate flavour dry finishsold single bottles,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
Domaine Gerovassiliou Chardonnay Epanomi,2.0,17.39,2020.0,14.0,75.0,8.0,10.0,4.0,Ktima Gerovassiliou,kayra versus alpagut okuzgozu complex nose rhubarb cassis blackberry preserve combined subtle overtones allspice hazelnut intriguing note pine forest concentrated powerful wine full high toned red fruits long finishsold single bottles,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
Manolesakis Estate Exis White,2.0,11.79,2020.0,12.0,75.0,8.0,10.0,9.0,Manolesakis Estate,bove avegiano montepulciano dabruzzo red berries wild strawberries elegant notes wood finish well structured harmonious red wine lingering finishsold cases six bottles,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
Ktima Gerovassiliou Malagousia,2.0,16.39,2021.0,13.5,75.0,8.0,10.0,9.0,Ktima Gerovassiliou,marquis des beys red domaine des tourelles produced specially selected parcels syrah cabernet sauvignon densely packed concentrated blackcurrants chocolate yet retains freshness spice lebanese flavoursold cases six bottles,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Ktima Gerovassiliou Estate White Assyrtiko Malagousia,2.0,15.99,2021.0,13.5,75.0,8.0,10.0,9.0,Ktima Gerovassiliou,le poira malbec guy allion delightful wine something rarity loire malbec intense nose fresh ripe plums blackcurrants palate medium bodied juicy spicy notes refreshing finishsold single bottles,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Ktima Biblia Chora Estate White Sauvignon Blanc Assyrtiko,2.0,18.29,2020.0,13.5,75.0,8.0,10.0,9.0,Ktima Biblia Chora,lost angel chardonnay forget heavy oak butter – want able taste great fruit chardonnay full yellow apples fresh pear hints coconut tropical fruit – really bright refreshingsold single bottles,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Domaine Gerovassiliou Viognier Epanomi,2.0,17.59,2021.0,14.0,75.0,8.0,10.0,9.0,Ktima Gerovassiliou,feudi dalbe montepulciano dabruzzo bove bright ruby red wine aromas forest fruits mature cherry light spices palate full flavoured pleasantly dry hint liquorice soft tannins well balanced fragrant fruits finishes notes liquoricesold single bottles,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Ovilos Ktima Biblia Chora White,2.0,25.49,2020.0,13.5,75.0,8.0,10.0,9.0,Ktima Biblia Chora,saint clair pioneer block 3 43 degrees sauvignon blanc pale straw colour aroma crushed herb blackcurrant bud passionfruit gooseberrythis sauvignon blanc distinctively marlborough fresh vibrant palate passionfruit gooseberry crushed herbsold single bottles,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
Kardos Dry Furmint,2.0,10.79,2020.0,13.0,75.0,8.0,10.0,9.0,Kardos Vineyards Estate,papagiannakos naturally savatiano floral herbal citrus aromas slight yeasty note gorgeous natural wine domaine papagiannakos floral herbal citrus aromas slight yeasty note palate rounded soft hay green plum touch white spice salinity finishsold cases six bottles,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
777 Monopole Pinot Noir,1.0,18.99,2017.0,13.5,75.0,8.0,10.0,9.0,Nimrod,acustic celler ritme tinto cepas vella attractive bouquet oak evident synch fruit palate satisfying succulent entry fine acidity good weight clean precise finish dark cherries blood orangesold cases six bottles,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Kovacs Nimrod Battonage Chardonnay,2.0,17.39,2016.0,13.0,75.0,8.0,10.0,2.0,Nimrod,tabali pedregoso gran reserva carmenere juicy elegant perfect long winter nights deep dark red colour elegant complex nose plenty spice black fruit violets think black forest gateau smooth tannins palate perfect integration oak fruit followed long elegant finishsold cases six bottles,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Kovacs Nimrod Monopole Blues Kekfrankos,1.0,14.59,2016.0,12.5,75.0,8.0,10.0,9.0,Nimrod,kozlovic malvazija kozlovic malvazija crisp zesty mineral rich wine ripe melon citrus flavourssold single bottles,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
Kovacs Nimrod Dixie Chardonnay Pinot Gris,2.0,12.79,2019.0,13.0,75.0,8.0,10.0,9.0,Nimrod,isola’s cannonau di sardegna vibrant cherry ripe bramble aromas subtle notes violet spice ripe cherry characters palate fresh strawberry lightly floral notes balanced juicy acidity soft tannins hint pepper finish,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
Kardos Supreme Furmint,2.0,14.49,2016.0,13.0,75.0,8.0,10.0,9.0,Kardos Vineyards Estate,“viticulture winemaking inherently linked land climate deep connection natural world live work climate change affecting us – drinking wine carbon neutral people take climate action still enjoying finer things life guiltfree” alisdair tulloch,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
